chamber,committee,committee_code,api_uri,date,time,location,description,bill_ids,url,meeting_type
Senate,Committee on the Judiciary,SSJU,https://api.propublica.org/congress/v1/115/senate/committees/SSJU.json,2018-12-06,10:00:00,SD-226,"Business meeting to consider S.2432, to amend the charter of the Future Farmers of America, H.R.4100, to amend title 36, United States Code, to revise the Federal charter for the Foundation of the Federal Bar Association, S.3339, to amend title 28, United States Code, to permit other courts to transfer certain cases to United States Tax Court, S.2293, to amend section 214(c)(8) of the Immigration and Nationality Act to modify the data reporting requirements relating to nonimmigrant employees, H.R.3996, to amend title 28, United States Code, to permit other courts to transfer certain cases to United States Tax Court, and the nominations of Bridget S. Bade, of Arizona, to be United States Circuit Judge for the Ninth Circuit, Eric D. Miller, of Washington, to be United States Circuit Judge for the Ninth Circuit, Eric E. Murphy, of Ohio, to be United States Circuit Judge for the Sixth Circuit, Chad A. Readler, of Ohio, to be United States Circuit Judge for the Sixth Circuit, Allison Jones Rushing, of North Carolina, to be United States Circuit Judge for the Fourth Circuit, Paul B. Matey, of New Jersey, to be United States Circuit Judge for the Third Circuit, Rossie David Alston, Jr., to be United States District Judge for the Eastern District of Virginia, Thomas P. Barber, to be United States District Judge for the Middle District of Florida, Pamela A. Barker, to be United States District Judge for the Northern District of Ohio, Wendy Williams Berger, to be United States District Judge for the Middle District of Florida, Karin J. Immergut, to be United States District Judge for the District of Oregon, Corey Landon Maze, to be United States District Judge for the Northern District of Alabama, Sarah Daggett Morrison, to be United States District Judge for the Southern District of Ohio, Rodney Smith, to be United States District Judge for the Southern District of Florida, T. Kent Wetherell II, to be United States District Judge for the Northern District of Florida, Jean-Paul Boulee, to be United States District Judge for the Northern District of Georgia, James David Cain, Jr., to be United States District Judge for the Western District of Louisiana, Damon Ray Leichty, to be United States District Judge for the Northern District of Indiana, John M. O&#39;Connor, to be United States District Judge for the Northern, Eastern and Western Districts of Oklahoma, J. Nicholas Ranjan, to be United States District Judge for the Western District of Pennsylvania, John Milton Younge, to be United States District Judge for the Eastern District of Pennsylvania, Richard A. Hertling, of Maryland, to be a Judge of the United States Court of Federal Claims, William H. Pryor, Jr., of Alabama, to be Chair of the United States Sentencing Commission,  and Robert S. Brewer, Jr., to be United States Attorney for the Southern District of California, Nicholas A. Trutanich, of Nevada, to be United States Attorney for the District of Nevada, and John M. Garrison, to be United States Marshal for the Eastern District of Texas, all of the Department of Justice.",n/a,,
House,Committee on Financial Services,HSBA,https://api.propublica.org/congress/v1/115/house/committees/HSBA.json,2018-12-06,10:00:00,RHOB 2128,A Legislative Proposal to Provide for a Sustainable Housing Finance System: The Bipartisan Housing Finance Reform Act of 2018,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108788,Hearing
House,Committee on Veterans&#39; Affairs,HSVR,https://api.propublica.org/congress/v1/115/house/committees/HSVR.json,2018-12-06,10:00:00,CHOB 334,Tracking Transformation: VA MISSION Act Implementation,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108753,Hearing
House,Committee on Energy and Commerce,HSIF,https://api.propublica.org/congress/v1/115/house/committees/HSIF.json,2018-12-06,10:00:00,RHOB 2123,RAY BAUMS Act: A Bipartisan Foundation for Bridging the Digital Divide,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108785,Hearing
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/115/house/committees/HSGO.json,2018-12-06,10:00:00,RHOB 2154,Exploring Alternatives to Fetal Tissue Research,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108783,Hearing
House,Committee on Armed Services,HSAS,https://api.propublica.org/congress/v1/115/house/committees/HSAS.json,2018-12-06,10:00:00,RHOB 2118,National Defense Strategy Commission: Assessment and Recommendations,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108772,Hearing
House,Committee on Foreign Affairs,HSFA,https://api.propublica.org/congress/v1/115/house/committees/HSFA.json,2018-12-06,10:00:00,RHOB 2172,"Development, Diplomacy, and Defense: Promoting U.S. Interests in Africa",n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108787,Hearing
Senate,"Committee on Banking, Housing, and Urban Affairs",SSBK,https://api.propublica.org/congress/v1/115/senate/committees/SSBK.json,2018-12-06,10:00:00,SD-538,"Hearings to examine proxy process and rules, focusing on current practices and potential changes.",n/a,,
Senate,"Committee on Commerce, Science, and Transportation",SSCM,https://api.propublica.org/congress/v1/115/senate/committees/SSCM.json,2018-12-06,09:30:00,SR-253,Hearings to examine preparing for maritime transportation in a changing arctic.,n/a,,
Senate,Committee on Appropriations,SSAP,https://api.propublica.org/congress/v1/115/senate/committees/SSAP.json,2018-12-05,14:30:00,SD-138,"Hearings to examine the future of nuclear power, focusing on advanced reactors.",n/a,,
Senate,Committee on Armed Services,SSAS,https://api.propublica.org/congress/v1/115/senate/committees/SSAS.json,2018-12-05,14:30:00,SD-G50,Hearings to examine Navy and Marine Corps readiness.,n/a,,
Senate,Committee on the Judiciary,SSJU,https://api.propublica.org/congress/v1/115/senate/committees/SSJU.json,2018-12-05,14:30:00,SD-226,Hearings to examine a comparative look at competition law approaches to monopoly and abuse of dominance in the United States and European Union.,n/a,,
House,Committee on Foreign Affairs,HSFA,https://api.propublica.org/congress/v1/115/house/committees/HSFA.json,2018-12-05,14:00:00,RHOB 2200,Reviewing International Child Abduction,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108779,Hearing
House,Committee on Education and Labor,HSED,https://api.propublica.org/congress/v1/115/house/committees/HSED.json,2018-12-05,14:00:00,RHOB 2175,Mandating a $15 Minimum Wage: Consequences for Workers and Small Businesses,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108775,Hearing
House,Committee on Energy and Commerce,HSIF,https://api.propublica.org/congress/v1/115/house/committees/HSIF.json,2018-12-05,10:15:00,RHOB 2322,Examining the Availability of SAFE Kits at Hospitals in the United States,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108782,Hearing
Senate,Joint Economic Committee,JSEC,https://api.propublica.org/congress/v1/115/senate/committees/JSEC.json,2018-12-05,10:15:00,SH-216,Hearings to examine the economic outlook.,n/a,,
Senate,"Committee on Banking, Housing, and Urban Affairs",SSBK,https://api.propublica.org/congress/v1/115/senate/committees/SSBK.json,2018-12-05,10:00:00,SD-538,An oversight hearing to examine pilot programs at Fannie Mae and Freddie Mac.,n/a,,
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/115/house/committees/HSGO.json,2018-12-05,10:00:00,RHOB 2154,Oversight of Nonprofit Organizations: A Case Study on the Clinton Foundation,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108780,Hearing
House,Committee on Armed Services,HSAS,https://api.propublica.org/congress/v1/115/house/committees/HSAS.json,2018-12-05,10:00:00,RHOB 2118,"Department of Defenses Artificial Intelligence Structure, Investments, and Applications",n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108773,Hearing
House,Committee on the Judiciary,HSJU,https://api.propublica.org/congress/v1/115/house/committees/HSJU.json,2018-12-05,10:00:00,RHOB 2141,"Transparency &amp; Accountability: Examining Google and its Data Collection, Use, and Filtering Practices",n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108776,Meeting
Senate,Committee on Energy and Natural Resources,SSEG,https://api.propublica.org/congress/v1/115/senate/committees/SSEG.json,2018-12-05,10:00:00,SD-366,"Hearings to examine S.2395, to amend title 54, United States Code, to authorize the provision of technical assistance under the Preserve America Program and to direct the Secretary of the Interior to enter into partnerships with communities adjacent to units of the National Park System to leverage local cultural heritage tourism assets, S.2895 and H.R.5613, bills to designate the Quindaro Townsite National Historic Landmark, S.3291, to reauthorize the New Jersey Coastal Heritage Trail Route, S.3439 and H.R.5532, bills to redesignate the Reconstruction Era National Monument as the Reconstruction Era National Historical Park, S.3468, to amend the Wild and Scenic Rivers Act to designate segments of the Nashua, Squannacook, and Nissitissit Rivers as components of the Wild and Scenic Rivers System, S.3505, to provide for partnerships among State and local governments, regional entities, and the private sector to preserve, conserve, and enhance the visitor experience at nationally significant battlefields of the American Revolution, War of 1812, and Civil War, S.3527 and H.R.5585, bills to extend the authorization for the Cape Cod National Seashore Advisory Commission, S.3533, to amend the Wild and Scenic Rivers Act to designate certain river segments within the Wood-Pawcatuck watershed as components of the National Wild and Scenic Rivers System, S.3545, to amend title XVIII of the Social Security Act to improve home health payment reforms under the Medicare program, S.3571 and H.R.5420, bills to authorize the acquisition of land for addition to the Home of Franklin D. Roosevelt National Historic Site in the State of New York, S.3646, to authorize the Secretary of the Interior to accept certain properties in the State of Missouri, S.3609 and H.R.801, bills to amend the National Trails System Act to designate the Route 66 National Historic Trail, S.3659, to authorize the Secretary of the Interior to annually designate at least one city in the United States as an &quot;American World War II Heritage City&quot;, H.R.1220, to establish the Adams Memorial Commission to carry out the provisions of Public Law 107-62, H.R.3607, to authorize the Secretary of the Interior to establish fees for medical services provided in units of the National Park System, H.R.3961, to amend the Wild and Scenic Rivers Act to designate segments of the Kissimmee River and its tributaries in the State of Florida for study for potential addition to the National Wild and Scenic Rivers System, H.R.5005, to direct the Secretary of the Interior to conduct a special resource study to determine the suitability and feasibility of establishing the birthplace of James Weldon Johnson in Jacksonville, Florida, as a unit of the National Park System, H.R.5706, to establish the Pearl Harbor National Memorial in the State of Hawai&#39;i and the Honouliuli National Historic Site in the State of Hawai&#39;i, H.R.6077, recognizing the National Comedy Center in Jamestown, New York, H.R.6599, to modify the application of temporary limited appointment regulations to the National Park Service, and H.R.6687, to direct the Secretary of the Interior to manage the Point Reyes National Seashore in the State of California consistently with Congress&#39; long-standing intent to continue to authorize working dairies and ranches on agricultural property as part of the seashore&#39;s unique historic, cultural, scenic and natural values.",n/a,,
Senate,Committee on Foreign Relations,SSFR,https://api.propublica.org/congress/v1/115/senate/committees/SSFR.json,2018-12-05,10:00:00,S-419,Hearings to examine Zimbabwe after the elections.,n/a,,
